会社名,事業所コード,施設名,指定番号,郵便番号,開設日,住所,開設年数,住所（建物名）,建物構造,電話番号,建物階数,FAX番号,居室数,フリーダイヤル,内SS数,メールアドレス,定員数,URL,サービス種類,サービス有効期限,土地所有区分,敷地面積（㎡数）,敷地面積（坪数）,敷地内駐車場台数,購入金額,坪単価,家賃,契約期間,自動更新の有無,契約年数,土地備考,土地管理会社名,土地管理会社郵便番号,土地管理会社住所,土地管理会社住所（建物名）,土地管理会社電話番号,土地管理会社FAX番号,土地管理会社メールアドレス,土地管理会社URL,土地管理会社備考,土地オーナー氏名,土地オーナー郵便番号,土地オーナー住所,土地オーナー住所（建物名）,土地オーナー電話番号,土地オーナーFAX番号,土地オーナーメールアドレス,土地オーナーURL,土地オーナー備考,電力会社,電気保安管理業者,電気保守点検実施日,PAS有無,PAS更新年月日,キュービクル有無,キュービクルメーカー,キュービクル年式,非常用発電機有無,非常用発電機メーカー,非常用発電機年式,電気設備備考,水道契約会社,受水槽清掃業者,受水槽清掃実施日,浴槽循環方式,ろ過器設置の有無,ろ過器メーカー,ろ過器年式,受水槽設置の有無,受水槽メーカー,受水槽年式,加圧ポンプメーカー,加圧ポンプ年式,浄化槽設置の有無,浄化槽メーカー,浄化槽年式,浄化槽点検・清掃業者,浄化槽点検・清掃実施日,レジオネラ検査実施日,レジオネラ検査結果（初回）,レジオネラ検査結果（2回目）,水道設備備考,ガス会社,ガス保安管理業者,ガス保守点検実施日,ガス設備備考,エレベーター有無,エレベーターメーカー,エレベーター年式,エレベーター保守会社,エレベーター保守実施日,エレベーター設備備考,空調・照明設備有無,空調・照明設備メーカー,空調・照明設備年式,空調・照明保守会社,空調・照明保守実施日,空調・照明設備備考,防犯カメラ管理業者,防犯カメラ年式,防犯カメラ備考,電子錠管理業者,電子錠年式,電子錠備考,防火管理者,消防訓練実施日,消防設備点検業者,消防設備点検実施日,防災実地訓練実施日,防災起動訓練実施日,建物所有区分,建築面積（㎡数）,建築面積（坪数）,竣工日,延床面積（㎡数）,延べ床面積（坪数）,築年数,建築費用,坪単価,耐用年数,建設協力金,建物家賃,建物契約年数,建物契約開始日,建物契約終了日,建物自動更新の有無,施工会社,施工会社連絡先,定期調査会社,調査日,建物備考,建物管理会社名,建物管理会社電話番号,建物管理会社メールアドレス,建物オーナー氏名,建物オーナー電話番号,建物オーナーメールアドレス,図面備考,修繕履歴_最新修繕日,修繕履歴_最新修繕内容,修繕履歴_最新修繕費用,修繕履歴_最新施工業者,修繕履歴_最新カテゴリ,修繕履歴_最新サブカテゴリ,修繕履歴_最新担当者,修繕履歴_最新電話番号,修繕履歴_最新備考,修繕履歴_最新保証期間,修繕履歴_総件数,修繕履歴_総費用,その他契約書_会社名,その他契約書_契約書の種類,その他契約書_契約内容,その他契約書_自動更新の有無,その他契約書_自動更新詳細,その他契約書_契約開始日,その他契約書_契約終了日,その他契約書_金額,その他契約書_備考,給食契約書_会社名,給食契約書_契約書の種類,給食契約書_契約内容,給食契約書_自動更新の有無,給食契約書_契約開始日,給食契約書_契約終了日,給食契約書_金額,給食契約書_備考,駐車場契約書_会社名,駐車場契約書_契約書の種類,駐車場契約書_契約内容,駐車場契約書_自動更新の有無,駐車場契約書_契約開始日,駐車場契約書_契約終了日,駐車場契約書_金額,駐車場契約書_台数,駐車場契約書_備考
株式会社シダー,11902,"あおぞらの里 甲府南デイサービスセンター",1171200902,,,,,,,,,,,,,,,,デイサービス,"2024年04月01日 ～ 2030年03月31日",賃借,1585.16,479.48,30,,,194015,"2024年11月27日 ～ 2029年11月27日",あり,5年,賃貸契約による運営。,株式会社総合不動産サービス,533-7305,"327 Gay Street
East Jordynberg, WA 34428-9582",○○ビル5F,05-156-4748,0885-002-2862,office@realestate-service.jp,,設備故障時の迅速な対応体制が整っており、信頼性が高い。,"Claire Torp",981-5403,"4932 Erna Inlet
Lake Dustymouth, OK 43829-7781",マンション○○号室,06-530-0897,,,,建物の維持管理に積極的で、定期的な修繕を実施。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-16,,,加藤住宅設備,その他,,,,,,2,0
株式会社シダー,12001,"あおぞらの里 上田原デイサービスセンター",1271200001,,,,,,,,,,,,,,,,デイサービス,"2024年04月01日 ～ 2030年03月31日",賃借,1386.60,419.42,13,,,219942,"2025年1月26日 ～ 2026年1月26日",なし,1年,賃貸契約による運営。契約更新時の条件見直し要検討。,野村不動産アーバンネット株式会社,056-7380,"8099 Kuvalis Drive
New Benedict, HI 59652",ビジネスセンター8階,0143-95-8321,0081-4516-4580,contact@real-estate.jp,https://www.management-company.com,大手不動産会社系列で、豊富な管理実績とノウハウを保有。,有限会社プロパティホールディングス,794-6863,"414 Roscoe Route
Rueckershire, GA 95336-2616",,002-029-2882,,raegan17@example.org,,地域の発展に貢献したいとの意向で長期契約を希望。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-19,,,,その他,,,,,,5,0
株式会社シダー,12301,"あおぞらの里 小牧デイサービスセンター",1271200301,,,,,,,,,,,,,,,,デイサービス,"2024年04月01日 ～ 2030年03月31日",賃借,1273.94,385.34,30,,,257024,"2024年12月11日 ～ 2029年12月11日",なし,5年,賃貸契約による運営。利用者の送迎に配慮した駐車場配置。,住友不動産販売株式会社,464-4614,"19603 Demarco Glens Suite 479
Port Tracyfort, MA 60384",,0416-31-3501,002-8876-0260,contact@realestate-service.jp,https://www.realestate-pro.co.jp,設備故障時の迅速な対応体制が整っており、信頼性が高い。,"Ms. Angeline Huel",103-1472,"3544 Harber Lock Suite 975
Port Ricoland, IA 19183-1457",住宅○○,06-53-2010,,emilia.goldner@example.org,,長期保有を前提とした安定的な賃貸経営を志向。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-28,,,,その他,,,,,,5,0
株式会社シダー,13301,"あおぞらの里 森松デイサービスセンター",1371200301,,,,,,,,,,,,,,,,デイサービス,"2024年04月01日 ～ 2030年03月31日",賃借,1385.22,419.00,26,,,210651,"2025年6月16日 ～ 2028年6月16日",なし,3年,賃貸契約による運営。賃料改定の可能性について定期的に協議。,東急リバブル株式会社,942-5526,"8943 Chelsea Turnpike Suite 753
Ernserton, KY 82458-2394",オフィスタワー15階,0265-81-9634,054-793-0838,management@real-estate.jp,,設備故障時の迅速な対応体制が整っており、信頼性が高い。,"Patience Gottlieb",441-1356,"4737 Gail Freeway Apt. 156
Kacieshire, NM 65495-2268",戸建て住宅,0381-754-6381,065-6245-0557,ada55@example.org,http://legros.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-02,,,田中電気工事,その他,,,,,,2,0
株式会社シダー,13901,"あおぞらの里 下関デイサービスセンター",1371200901,,,,,,,,,,,,,,,,デイサービス,"2024年04月01日 ～ 2030年03月31日",賃借,751.58,227.34,29,,,303389,"2025年4月3日 ～ 2026年4月3日",なし,1年,賃貸契約による運営。賃料改定の可能性について定期的に協議。周辺環境は住宅地で静穏。,三井不動産リアルティ株式会社,354-7293,"694 Willms Ville Apt. 901
Eleanorebury, NV 51318-9328",商業ビル4F,0783-831-0870,05-43-7044,contact@management.com,https://www.real-estate-service.jp,設備故障時の迅速な対応体制が整っており、信頼性が高い。,"Dr. Glenda Schuppe",357-9441,"8057 Heller Spring
Lulaland, MA 19420-8882",アパート△△,08-380-0875,0846-052-6788,floy99@example.org,,長期保有を前提とした安定的な賃貸経営を志向。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-16,,,田中電気工事,その他,,,,,,3,0
株式会社シダー,13902,"あおぞらの里 下関幡生デイサービスセンター",1371200902,,,,,,,,,,,,,,,,デイサービス,"2024年04月01日 ～ 2030年03月31日",賃借,1188.95,359.63,26,,,337573,"2025年3月19日 ～ 2026年3月19日",なし,1年,賃貸契約による運営。契約更新時の条件見直し要検討。近隣に公共交通機関あり、アクセス良好。,株式会社長谷工リアルエステート,850-5768,"13265 Chesley Forest
Durganmouth, HI 16030-7672",不動産会館7F,080-5729-0288,01-07-3369,info@realestate-service.jp,https://www.property-care.jp,,有限会社土地活用,662-0304,"3898 Schmeler Trail
Rogersshire, MO 69770",アパート△△,08-4437-3506,0187-1408-6729,epagac@example.com,,不動産投資の一環として複数物件を所有・運営。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-12,,,,その他,,,,,,3,0
株式会社シダー,14001,"あおぞらの里 小文字デイサービスセンター",1471200001,,,,,,,,,,,,,,,,デイサービス,"2024年04月01日 ～ 2030年03月31日",賃借,1175.40,355.54,6,,,319805,"2024年3月20日 ～ 2029年3月20日",なし,5年,賃貸契約による運営。契約更新時の条件見直し要検討。賃料改定の可能性について定期的に協議。近隣に公共交通機関あり、アクセス良好。,三井不動産リアルティ株式会社,262-6866,"4040 Fisher View
Fadelside, CT 57517",△△タワー12階,062-395-2679,07-0135-9023,info@property-mgmt.co.jp,https://www.property-care.jp,設備故障時の迅速な対応体制が整っており、信頼性が高い。,株式会社リアルエステート,231-8208,"4045 Florida Wall
Marcellaberg, NM 06895-7644",戸建て住宅,0517-21-1627,,dconsidine@example.com,http://www.auer.info/vel-voluptatem-minus-unde-voluptatum-voluptatem-quaerat-est-totam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-07,,,田中電気工事,その他,,,,,,2,0
株式会社シダー,14003,"あおぞらの里 徳力デイサービスセンター",1471200003,,,,,,,,,,,,,,,,デイサービス,"2024年04月01日 ～ 2030年03月31日",賃借,780.40,236.06,29,,,484640,"2024年3月18日 ～ 2026年3月18日",あり,2年,賃貸契約による運営。賃料改定の可能性について定期的に協議。,株式会社長谷工リアルエステート,995-0857,"40906 Green Garden Apt. 084
New Earlineport, RI 09042",,089-210-9040,020-707-6135,contact@property-mgmt.co.jp,https://www.real-estate-service.jp,地域密着型の管理会社として、きめ細かいサービスを提供。,"Mathew Stiedemann",865-5053,"3846 Green Points Apt. 246
Milanshire, UT 41005-8246",△△ハイツ□□号,0059-676-6824,,angus.cummings@example.net,,建物の維持管理に積極的で、定期的な修繕を実施。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-19,,,,その他,,,,,,5,0
株式会社シダー,14005,"あおぞらの里 戸ノ上デイサービスセンター",1471200005,,,,,,,,,,,,,,,,デイサービス,"2024年04月01日 ～ 2030年03月31日",賃借,624.77,188.98,21,,,206890,"2024年12月7日 ～ 2026年12月7日",あり,2年,賃貸契約による運営。,大和ハウス工業株式会社,646-7944,"6281 Von Flats Suite 524
Port Baileemouth, DE 61926-1849",△△タワー12階,00-425-3125,0118-22-6189,contact@management.com,https://www.property-management.co.jp,地域密着型の管理会社として、きめ細かいサービスを提供。,"Dominique Zulauf",305-7959,"659 Brekke Plains Apt. 452
East Samantaberg, IN 29485",マンション○○号室,009-47-0485,06-99-8776,emmett.lynch@example.com,,賃料改定については市場相場を考慮した柔軟な対応。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-05,,,小林電設,その他,,,,,,2,0
株式会社シダー,14006,"あおぞらの里 黒崎デイサービスセンター",1471200006,,,,,,,,,,,,,,,,デイサービス,"2024年04月01日 ～ 2030年03月31日",賃借,1972.93,596.77,22,,,338312,"2024年2月25日 ～ 2026年2月25日",なし,2年,賃貸契約による運営。契約更新時の条件見直し要検討。,東急リバブル株式会社,644-2751,"2131 Rempel Spring Apt. 663
Nicolaston, LA 93950-3044",ビジネスセンター8階,07-449-9017,09-743-0484,management@property.co.jp,https://www.property-care.jp,地域密着型の管理会社として、きめ細かいサービスを提供。,"Malika Halvorson",133-7738,"530 Karson Pass
North Myron, DC 96046",戸建て住宅,06-9782-7569,020-4092-3834,stoltenberg.edd@example.org,http://www.dickens.com/suscipit-nihil-beatae-reprehenderit-maxime-sed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-05,,,渡辺リフォーム,その他,,,,,,2,0
株式会社シダー,14007,"あおぞらの里 鳴水デイサービスセンター",1471200007,,,,,,,,,,,,,,,,デイサービス,"2024年04月01日 ～ 2030年03月31日",自社（賃貸）,860.23,260.20,9,31036396,119279,312503,"2025年7月12日 ～ 2026年7月12日",なし,1年,自社所有物件を第三者に賃貸。,,,,,,,,,,社会福祉法人みらい,742-0667,"78379 Stehr Parkway
Robynfurt, GA 21658-1384",,03-57-4072,0546-2460-8013,office@medical-care.co.jp,https://www.medical-care.co.jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-09,,,,その他,,,,,,2,0
